"ITTER107","Territorio","TIPO_DATO_PIL_SEC2010","Tipo aggregato","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE","Centro","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",38723.5,,
"ITE","Centro","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",39542.2,,
"ITZ","Extra-Regio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",1771.7,,
"ITZ","Extra-Regio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",1673.4,,
"ITZ","Extra-Regio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",1641,,
"ITC1","Piemonte","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",120154.9,,
"ITC1","Piemonte","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",121937.4,,
"ITC1","Piemonte","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",122709.7,,
"ITF5","Basilicata","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",12463.5,,
"ITF5","Basilicata","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",12822.3,,
"ITF5","Basilicata","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",12854.5,,
"ITD5","Emilia-Romagna","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",157054.3,,
"ITD5","Emilia-Romagna","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",160225.2,,
"ITD5","Emilia-Romagna","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",162669.1,,
"ITD4","Friuli-Venezia Giulia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",36648.5,,
"ITD4","Friuli-Venezia Giulia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",37239.1,,
"ITD4","Friuli-Venezia Giulia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",37298.3,,
"ITF6","Calabria","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",29910,,
"ITF6","Calabria","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",29843.2,,
"ITF6","Calabria","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",30125.3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",23582.1,,
"ITD1","Provincia Autonoma Bolzano / Bozen","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",24789.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",25374.5,,
"ITD2","Provincia Autonoma Trento","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",2127.3,,
"ITD2","Provincia Autonoma Trento","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",2183.3,,
"ITD2","Provincia Autonoma Trento","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",2228.9,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",4736.2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",4847.5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",4833.6,,
"ITF4","Puglia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",5859.9,,
"ITF4","Puglia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",5942.1,,
"ITF4","Puglia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",6012,,
"ITG1","Sicilia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",8503.4,,
"ITG1","Sicilia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",8621.2,,
"ITG1","Sicilia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",8836.8,,
"ITCD","Nord","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",973537.1,,
"ITCD","Nord","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",996338.8,,
"ITCD","Nord","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",1008071.9,,
"ITFG","Mezzogiorno","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",349841.1,,
"ITFG","Mezzogiorno","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",354183.1,,
"ITFG","Mezzogiorno","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",356685.9,,
"ITE1","Toscana","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",114182.1,,
"ITE1","Toscana","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",116274.9,,
"ITE1","Toscana","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",118086.4,,
"ITD","Nord-est","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",355878.1,,
"ITD","Nord-est","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",362976.7,,
"ITD","Nord-est","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",368301.4,,
"ITZ","Extra-Regio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",1282.5,,
"ITZ","Extra-Regio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",1244,,
"ITZ","Extra-Regio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",1368.5,,
"ITE","Centro","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",37264.1,,
"ITE","Centro","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",37457.9,,
"ITE","Centro","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",37845.7,,
"ITE2","Umbria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",2081.7,,
"ITE2","Umbria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",2125,,
"ITE2","Umbria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",2149.7,,
"ITC","Nord-ovest","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",510020.8,,
"ITC","Nord-ovest","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",519436.6,,
"ITC","Nord-ovest","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",526290.8,,
"ITC3","Liguria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",5235.5,,
"ITC3","Liguria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",5210.3,,
"ITC3","Liguria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",5260.4,,
"ITD3","Veneto","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",16815.5,,
"ITD3","Veneto","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",17124.9,,
"ITD3","Veneto","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",17527.6,,
"ITF3","Campania","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",10887.7,,
"ITF3","Campania","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",11059.1,,
"ITF3","Campania","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",11127.9,,
"ITG1","Sicilia","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",78018.1,,
"ITG1","Sicilia","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",77389.8,,
"ITG1","Sicilia","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",77300.9,,
"ITF","Sud","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",239893.2,,
"ITF","Sud","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",243452.6,,
"ITF","Sud","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",245017.2,,
"ITF2","Molise","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",567.5,,
"ITF2","Molise","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",578,,
"ITF2","Molise","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",590.7,,
"ITG","Isole","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",109947.9,,
"ITG","Isole","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",110730.4,,
"ITG","Isole","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",111668.7,,
"ITCD","Nord","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",857201.7,,
"ITCD","Nord","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",869007.1,,
"ITCD","Nord","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",872209.1,,
"ITDA","Trentino Alto Adige / Südtirol","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",38985.1,,
"ITDA","Trentino Alto Adige / Südtirol","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",40741.4,,
"ITDA","Trentino Alto Adige / Südtirol","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",41395.3,,
"ITF4","Puglia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",5923.5,,
"ITF4","Puglia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",6294.1,,
"ITF4","Puglia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",6566.8,,
"ITCDE","Centro-nord","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2017","2017",1187407.3,,
"ITCDE","Centro-nord","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2018","2018",1201289.7,,
"ITCDE","Centro-nord","B1G_B_W2_S1","valore aggiunto ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019","2019",1205111.9,,
"ITE3","Marche","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2017","2017",3872.5,,
"ITE3","Marche","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2018","2018",3993.6,,
"ITE3","Marche","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M12","Dic-2020","2019","2019",4099.9,,
"ITF1","Abruzzo","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",29431.5,,
"ITF1","Abruzzo","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",29623.1,,
"ITF1","Abruzzo","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",29687.6,,
"ITD4","Friuli-Venezia Giulia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",37379.1,,
"ITD4","Friuli-Venezia Giulia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",38408.7,,
"ITD4","Friuli-Venezia Giulia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",38735.4,,
"ITG2","Sardegna","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",33784,,
"ITG2","Sardegna","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",34359.8,,
"ITG2","Sardegna","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2019","2019",34916.3,,
"IT","Italia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2017","2017",1557795.7,,
"IT","Italia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2018","2018",1589263.1,,
